Date,League,Account,Action,Stash,Item
"21/12/2023 17:06:27","Affliction","DrScramble","added","F","Quicksilver Flask"
"21/12/2023 17:06:20","Affliction","DrScramble","removed","F","Plentiful Quicksilver Flask of Composure"
"21/12/2023 17:06:05","Affliction","DrScramble","added","G","level 1 5% Storm Rain"
"21/12/2023 17:06:04","Affliction","DrScramble","modified","$","1099× Blacksmith's Whetstone"
"21/12/2023 17:06:04","Affliction","DrScramble","modified","$","2040× Armourer's Scrap"
"21/12/2023 17:06:03","Affliction","DrScramble","modified","$","163× Vaal Orb"
"21/12/2023 17:06:03","Affliction","DrScramble","modified","$","2765× Orb of Alteration"
"21/12/2023 17:06:03","Affliction","DrScramble","modified","$","3717× Orb of Transmutation"
"21/12/2023 17:06:02","Affliction","DrScramble","modified","$","183× Orb of Regret"
"21/12/2023 17:06:01","Affliction","DrScramble","modified","$","74× Enkindling Orb"
"21/12/2023 16:59:40","Affliction","ErZil","added","4","Timeclasp Moonstone Ring"
"21/12/2023 16:59:38","Affliction","ErZil","added","4","Infused Incubator"
"21/12/2023 16:59:36","Affliction","ErZil","added","G","level 1 14% Bonechill Support"
"21/12/2023 16:59:35","Affliction","ErZil","modified","$","2761× Orb of Alteration"
"21/12/2023 16:59:35","Affliction","ErZil","modified","$","2194× Orb of Augmentation"
"21/12/2023 16:59:35","Affliction","ErZil","modified","F","18× Rusted Ultimatum Scarab"
"21/12/2023 16:59:35","Affliction","ErZil","modified","F","38× Rusted Harbinger Scarab"
"21/12/2023 16:59:34","Affliction","ErZil","modified","$","1507× Orb of Chance"
"21/12/2023 16:59:34","Affliction","ErZil","modified","F","3× Sacrifice at Midnight"
"21/12/2023 16:59:33","Affliction","ErZil","modified","F","16× Sacrifice at Dawn"
"21/12/2023 16:59:33","Affliction","ErZil","modified","$","16× Ancient Shard"
"21/12/2023 16:59:33","Affliction","ErZil","modified","E","33× Screaming Essence of Contempt"
"21/12/2023 16:59:32","Affliction","ErZil","modified","D","7× Prismatic Fossil"
"21/12/2023 16:59:32","Affliction","ErZil","removed","$","3× Chaos Shard"
"21/12/2023 16:59:32","Affliction","ErZil","modified","$","16× Chaos Orb"
"21/12/2023 16:59:32","Affliction","ErZil","modified","$","858× Orb of Alchemy"
"21/12/2023 16:59:32","Affliction","ErZil","modified","$","616× Cartographer's Chisel"
"21/12/2023 16:59:31","Affliction","ErZil","modified","F","12× Sacrifice at Noon"
"21/12/2023 16:59:30","Affliction","ErZil","modified","$","3037× Jeweller's Orb"
"21/12/2023 16:59:30","Affliction","ErZil","modified","$","275× Orb of Scouring"
"21/12/2023 16:59:30","Affliction","ErZil","modified","E","21× Screaming Essence of Zeal"
"21/12/2023 16:59:29","Affliction","ErZil","modified","$","81× Blessed Orb"
"21/12/2023 16:59:29","Affliction","ErZil","modified","$","5× Stacked Deck"
"21/12/2023 16:59:29","Affliction","ErZil","added","M","Burial Chambers Map (T16)"
"21/12/2023 16:59:29","Affliction","ErZil","added","M","Thicket Map (T6)"
"21/12/2023 16:59:29","Affliction","ErZil","modified","D","16× Jagged Fossil"
"21/12/2023 16:59:28","Affliction","ErZil","modified","D","53× Frigid Fossil"
"21/12/2023 16:59:28","Affliction","ErZil","modified","D","13× Pristine Fossil"
"21/12/2023 16:59:27","Affliction","ErZil","modified","D","11× Dense Fossil"
"21/12/2023 16:59:27","Affliction","ErZil","modified","E","36× Screaming Essence of Woe"
"21/12/2023 16:59:27","Affliction","ErZil","modified","E","18× Screaming Essence of Scorn"
"21/12/2023 16:59:27","Affliction","ErZil","modified","E","27× Screaming Essence of Anger"
"21/12/2023 16:59:27","Affliction","ErZil","modified","$","1046× Orb of Fusing"
"21/12/2023 16:59:26","Affliction","ErZil","added","D","Aetheric Fossil"
"21/12/2023 16:59:26","Affliction","ErZil","modified","$","162× Vaal Orb"
"21/12/2023 16:59:26","Affliction","ErZil","modified","$","15× Chaos Orb"
"21/12/2023 16:59:26","Affliction","ErZil","modified","D","13× Aberrant Fossil"
"21/12/2023 16:59:26","Affliction","ErZil","modified","$","1375× Chromatic Orb"
"21/12/2023 16:59:26","Affliction","ErZil","modified","F","39× Splinter of Xoph"
"21/12/2023 16:59:25","Affliction","ErZil","modified","F","30× Sacrifice at Dusk"
"21/12/2023 16:59:25","Affliction","ErZil","modified","$","9× Alteration Shard"
"21/12/2023 16:59:25","Affliction","ErZil","modified","$","11× Alchemy Shard"
"21/12/2023 16:59:22","Affliction","ErZil","added","4","3× Fragmented Incubator"
"21/12/2023 16:59:22","Affliction","ErZil","added","4","7× Mysterious Incubator"
"21/12/2023 16:59:21","Affliction","ErZil","added","4","2× Ornate Incubator"
"21/12/2023 16:59:21","Affliction","ErZil","added","4","Geomancer's Incubator"
"21/12/2023 16:59:21","Affliction","ErZil","added","4","Fossilised Incubator"
"21/12/2023 16:59:21","Affliction","ErZil","added","4","Diviner's Incubator"
"21/12/2023 16:53:27","Affliction","ThrarThylnenfallën","added","$","Charged Compass"
"21/12/2023 16:53:22","Affliction","ThrarThylnenfallën","modified","$","5× Surveyor's Compass"
"21/12/2023 16:52:37","Affliction","ErZil","modified","F","Timeless Maraketh Emblem"
"21/12/2023 16:52:36","Affliction","ErZil","modified","F","Timeless Templar Emblem"
"21/12/2023 16:52:36","Affliction","ErZil","modified","F","6× Timeless Vaal Emblem"
"21/12/2023 16:52:36","Affliction","ErZil","modified","F","3× Timeless Karui Emblem"
"21/12/2023 16:52:35","Affliction","ErZil","modified","F","2× Timeless Eternal Emblem"
"21/12/2023 16:50:22","Affliction","ErZil","modified","$","2188× Orb of Augmentation"
"21/12/2023 16:50:22","Affliction","ErZil","modified","$","2759× Orb of Alteration"
"21/12/2023 16:50:12","Affliction","ErZil","modified","$","2159× Orb of Augmentation"
"21/12/2023 16:50:11","Affliction","ErZil","modified","$","2742× Orb of Alteration"
"21/12/2023 16:50:10","Affliction","ErZil","modified","$","3716× Orb of Transmutation"
"21/12/2023 16:50:08","Affliction","ErZil","modified","$","3677× Orb of Transmutation"
"21/12/2023 16:50:06","Affliction","ErZil","added","$","5555× Primal Crystallised Lifeforce"
"21/12/2023 16:50:06","Affliction","ErZil","added","$","3050× Vivid Crystallised Lifeforce"
"21/12/2023 16:50:05","Affliction","ErZil","added","$","10122× Wild Crystallised Lifeforce"
"21/12/2023 16:49:38","Affliction","ThrarThylnenfallën","modified","$","12× Chaos Orb"
"21/12/2023 16:48:46","Affliction","ThrarThylnenfallën","modified","$","17× Chaos Orb"
"21/12/2023 16:48:46","Affliction","ThrarThylnenfallën","modified","$","37× Chaos Orb"
"21/12/2023 16:48:45","Affliction","ThrarThylnenfallën","modified","$","57× Chaos Orb"
"21/12/2023 16:48:44","Affliction","ThrarThylnenfallën","modified","$","77× Chaos Orb"
"21/12/2023 16:48:43","Affliction","ThrarThylnenfallën","modified","$","97× Chaos Orb"
"21/12/2023 16:47:22","Affliction","ThrarThylnenfallën","modified","D","11× The Heroic Shot"
"21/12/2023 16:47:21","Affliction","ThrarThylnenfallën","modified","$","156× Instilling Orb"
"21/12/2023 16:47:21","Affliction","ThrarThylnenfallën","modified","$","3027× Jeweller's Orb"
"21/12/2023 16:47:21","Affliction","ThrarThylnenfallën","modified","$","2037× Armourer's Scrap"
"21/12/2023 16:47:21","Affliction","ThrarThylnenfallën","modified","$","3717× Orb of Transmutation"
"21/12/2023 16:47:20","Affliction","ThrarThylnenfallën","modified","D","10× The Heroic Shot"
"21/12/2023 16:47:20","Affliction","ThrarThylnenfallën","modified","$","1362× Chromatic Orb"
"21/12/2023 16:45:45","Affliction","ErZil","removed","$","7055× Primal Crystallised Lifeforce"
"21/12/2023 16:45:45","Affliction","ErZil","removed","$","3550× Vivid Crystallised Lifeforce"
"21/12/2023 16:45:44","Affliction","ErZil","removed","$","11622× Wild Crystallised Lifeforce"
"21/12/2023 16:44:49","Affliction","ErZil","removed","$","Elevated Sextant"
"21/12/2023 16:44:17","Affliction","ErZil","modified","$","7× Divine Orb"
"21/12/2023 16:41:12","Affliction","ErZil","modified","$","274× Orb of Scouring"
"21/12/2023 16:41:10","Affliction","ErZil","modified","$","246× Orb of Scouring"
"21/12/2023 16:39:30","Affliction","ErZil","modified","$","2762× Orb of Alteration"
"21/12/2023 16:39:30","Affliction","ErZil","modified","$","2189× Orb of Augmentation"
"21/12/2023 16:38:54","Affliction","ErZil","modified","$","2160× Orb of Augmentation"
"21/12/2023 16:38:50","Affliction","ErZil","modified","$","2755× Orb of Alteration"
"21/12/2023 16:38:49","Affliction","ErZil","modified","$","3688× Orb of Transmutation"
"21/12/2023 16:38:47","Affliction","ErZil","modified","$","3651× Orb of Transmutation"
"21/12/2023 16:38:40","Affliction","ErZil","modified","$","117× Chaos Orb"
"21/12/2023 16:38:39","Affliction","ErZil","modified","$","97× Chaos Orb"
"21/12/2023 16:38:38","Affliction","ErZil","modified","$","77× Chaos Orb"
"21/12/2023 16:38:38","Affliction","ErZil","modified","$","68× Chaos Orb"
"21/12/2023 16:38:37","Affliction","ErZil","modified","$","48× Chaos Orb"
"21/12/2023 16:38:36","Affliction","ErZil","modified","$","28× Chaos Orb"
"21/12/2023 16:38:23","Affliction","ThrarThylnenfallën","added","3","Brood Manifesto Contract: Underbelly"
"21/12/2023 16:38:20","Affliction","ErZil","modified","$","8× Divine Orb"
"21/12/2023 16:38:14","Affliction","ThrarThylnenfallën","added","D","Fossilised Delirium Orb"
"21/12/2023 16:38:14","Affliction","ThrarThylnenfallën","modified","$","1496× Orb of Chance"
"21/12/2023 16:38:13","Affliction","ThrarThylnenfallën","modified","$","1356× Chromatic Orb"
"21/12/2023 16:38:12","Affliction","ThrarThylnenfallën","modified","$","155× Instilling Orb"
"21/12/2023 16:38:12","Affliction","ThrarThylnenfallën","modified","D","196× Simulacrum Splinter"
"21/12/2023 16:38:11","Affliction","ThrarThylnenfallën","modified","$","2190× Orb of Augmentation"
"21/12/2023 16:38:11","Affliction","ThrarThylnenfallën","modified","$","118× Orb of Horizons"
"21/12/2023 16:38:11","Affliction","ThrarThylnenfallën","modified","$","2025× Armourer's Scrap"
"21/12/2023 16:38:10","Affliction","ThrarThylnenfallën","modified","$","3019× Jeweller's Orb"
"21/12/2023 16:38:10","Affliction","ThrarThylnenfallën","modified","D","3× The Gambler"
"21/12/2023 16:38:10","Affliction","ThrarThylnenfallën","modified","$","1098× Blacksmith's Whetstone"
"21/12/2023 16:38:10","Affliction","ThrarThylnenfallën","modified","$","73× Enkindling Orb"
"21/12/2023 16:38:10","Affliction","ThrarThylnenfallën","modified","D","5× Armoursmith's Delirium Orb"
"21/12/2023 16:38:09","Affliction","ThrarThylnenfallën","modified","$","24× Vaal Scouting Report"
"21/12/2023 16:38:09","Affliction","ThrarThylnenfallën","modified","$","76× Glassblower's Bauble"
"21/12/2023 16:38:08","Affliction","ThrarThylnenfallën","modified","$","3691× Orb of Transmutation"
"21/12/2023 16:38:08","Affliction","ThrarThylnenfallën","added","M","Superior Underground River Map (T16)"
"21/12/2023 16:38:08","Affliction","ThrarThylnenfallën","modified","$","2160× Orb of Augmentation"
"21/12/2023 16:38:08","Affliction","ThrarThylnenfallën","added","M","Underground River Map (T16)"
"21/12/2023 16:37:11","Affliction","ErZil","modified","$","10× Divine Orb"
"21/12/2023 16:35:03","Affliction","ErZil","added","M","Bone Crypt Map (T12)"
"21/12/2023 16:35:01","Affliction","ErZil","added","$","Elevated Sextant"
"21/12/2023 16:34:57","Affliction","DrScramble","added","U","Praxis Paua Ring"
"21/12/2023 16:34:50","Affliction","DrScramble","removed","U","Valako's Sign Topaz Ring"
"21/12/2023 16:31:48","Affliction","DrScramble","modified","$","584× Portal Scroll"
"21/12/2023 16:31:43","Affliction","DrScramble","modified","$","2015× Armourer's Scrap"
"21/12/2023 16:31:43","Affliction","DrScramble","modified","$","1479× Orb of Chance"
"21/12/2023 16:31:43","Affliction","DrScramble","modified","$","3016× Jeweller's Orb"
"21/12/2023 16:31:43","Affliction","DrScramble","modified","$","1346× Chromatic Orb"
"21/12/2023 16:31:42","Affliction","DrScramble","modified","$","1777× Scroll of Wisdom"
"21/12/2023 16:31:42","Affliction","DrScramble","modified","$","847× Orb of Alchemy"
"21/12/2023 16:31:41","Affliction","DrScramble","modified","$","624× Portal Scroll"
"21/12/2023 16:31:40","Affliction","DrScramble","added","U","Doedre's Damning Paua Ring"
"21/12/2023 16:31:39","Affliction","DrScramble","added","F","Bismuth Flask"
"21/12/2023 16:31:37","Affliction","DrScramble","added","G","level 1 0% Ball Lightning"
"21/12/2023 16:31:36","Affliction","DrScramble","modified","$","2775× Orb of Alteration"
"21/12/2023 16:31:35","Affliction","DrScramble","modified","$","1045× Orb of Fusing"
"21/12/2023 16:31:35","Affliction","DrScramble","modified","$","3684× Orb of Transmutation"
"21/12/2023 16:31:34","Affliction","DrScramble","modified","$","2158× Orb of Augmentation"
"21/12/2023 16:31:33","Affliction","DrScramble","modified","$","8× Chaos Orb"
"21/12/2023 16:30:20","Affliction","ErZil","removed","F","The Maven's Writ"
"21/12/2023 16:29:19","Affliction","ErZil","modified","$","3550× Vivid Crystallised Lifeforce"
"21/12/2023 16:28:38","Affliction","ErZil","modified","$","11× Divine Orb"
"21/12/2023 16:28:36","Affliction","ErZil","modified","$","21× Divine Orb"
"21/12/2023 16:24:09","Affliction","ErZil","modified","$","182× Orb of Regret"
"21/12/2023 16:23:43","Affliction","ErZil","modified","$","2010× Armourer's Scrap"
"21/12/2023 16:23:38","Affliction","ErZil","modified","$","1990× Armourer's Scrap"
"21/12/2023 16:17:05","Affliction","ErZil","modified","U","14× Unstable Catalyst"
"21/12/2023 16:17:04","Affliction","ErZil","added","U","4× Unstable Catalyst"
"21/12/2023 16:17:02","Affliction","ErZil","removed","U","4× Unstable Catalyst"
"21/12/2023 16:16:59","Affliction","ErZil","added","$","4050× Vivid Crystallised Lifeforce"
"21/12/2023 16:16:23","Affliction","ErZil","removed","$","6750× Vivid Crystallised Lifeforce"
"21/12/2023 16:16:19","Affliction","ThrarThylnenfallën","added","G","level 1 20% Poacher's Mark"
"21/12/2023 16:16:18","Affliction","ErZil","modified","U","37× Abrasive Catalyst"
"21/12/2023 16:16:18","Affliction","ThrarThylnenfallën","modified","$","35497× Rogue's Marker"
"21/12/2023 16:16:18","Affliction","ThrarThylnenfallën","modified","$","1091× Blacksmith's Whetstone"
"21/12/2023 16:16:17","Affliction","ThrarThylnenfallën","modified","$","3015× Jeweller's Orb"
"21/12/2023 16:16:17","Affliction","ThrarThylnenfallën","modified","D","19× Lingering Remnants"
"21/12/2023 16:16:17","Affliction","ThrarThylnenfallën","modified","$","1478× Orb of Chance"
"21/12/2023 16:16:17","Affliction","ThrarThylnenfallën","modified","D","15× The Gladiator"
"21/12/2023 16:16:17","Affliction","ThrarThylnenfallën","modified","F","37× Rusted Harbinger Scarab"
"21/12/2023 16:16:16","Affliction","ThrarThylnenfallën","added","M","Dry Sea Map (T16)"
"21/12/2023 16:16:16","Affliction","ThrarThylnenfallën","modified","$","2156× Orb of Augmentation"
"21/12/2023 16:16:16","Affliction","ThrarThylnenfallën","added","M","Temple Map (T16)"
"21/12/2023 16:16:15","Affliction","ThrarThylnenfallën","added","G","level 1 20% Added Lightning Damage Support"
"21/12/2023 16:12:10","Affliction","DrScramble","added","U","Relentless Fury Decorative Axe"
"21/12/2023 16:10:01","Affliction","ErZil","modified","$","23× Divine Orb"
"21/12/2023 16:07:54","Affliction","ErZil","modified","$","24× Divine Orb"
"21/12/2023 15:56:46","Affliction","ThrarThylnenfallën","removed","F","Fate Call Maven's Invitation: The Formed"
"21/12/2023 15:55:54","Affliction","ThrarThylnenfallën","modified","$","79× Blessed Orb"
"21/12/2023 15:55:53","Affliction","ThrarThylnenfallën","modified","$","1044× Orb of Fusing"
"21/12/2023 15:55:52","Affliction","ThrarThylnenfallën","modified","$","112× Lesser Eldritch Ember"
"21/12/2023 15:55:52","Affliction","ThrarThylnenfallën","modified","$","2128× Orb of Augmentation"
"21/12/2023 15:55:52","Affliction","ThrarThylnenfallën","modified","$","75× Glassblower's Bauble"
"21/12/2023 15:55:51","Affliction","ThrarThylnenfallën","modified","$","222× Orb of Regret"
"21/12/2023 15:55:50","Affliction","ThrarThylnenfallën","modified","$","1345× Chromatic Orb"
"21/12/2023 15:55:48","Affliction","ThrarThylnenfallën","modified","$","846× Orb of Alchemy"
"21/12/2023 15:55:48","Affliction","ThrarThylnenfallën","modified","D","2× Perfection"
"21/12/2023 15:55:45","Affliction","ThrarThylnenfallën","modified","$","2030× Armourer's Scrap"
"21/12/2023 15:55:43","Affliction","ThrarThylnenfallën","modified","$","5× Chaos Orb"
"21/12/2023 15:55:41","Affliction","ThrarThylnenfallën","modified","$","1473× Orb of Chance"
"21/12/2023 15:55:41","Affliction","ThrarThylnenfallën","modified","$","3683× Orb of Transmutation"
"21/12/2023 15:55:41","Affliction","ThrarThylnenfallën","added","M","Underground Sea Map (T16)"
"21/12/2023 15:55:40","Affliction","ThrarThylnenfallën","modified","$","9× Chaos Orb"
